13094,1326,766,0
13110,1326,766,0
13125,1326,766,0
13141,1326,766,0
13157,1326,766,0
13172,1326,766,0
13188,1326,766,0
13204,1326,766,0
13219,1326,766,0
13235,1326,766,0
13250,1326,766,0
13266,1326,766,0
13282,1326,766,0
13297,1326,766,0
13313,1326,766,0
13329,1326,766,0
13344,1326,766,0
13360,1326,766,0
13375,1326,766,0
13391,1326,766,0
13407,1326,766,0
13422,1326,766,0
13438,1326,766,0
13454,1326,766,0
13469,1326,766,0
13485,1326,766,0
13500,1326,766,0
13516,1326,766,0
13532,1326,766,0
13547,1326,766,0
13563,1326,766,0
13579,1326,766,0
13594,1326,766,0
13610,1326,766,0
13625,1326,766,0
13641,1326,766,0
13657,1326,766,0
13672,1326,766,0
13688,1326,766,0
13704,1326,766,0
13719,1326,766,0
13735,1326,766,0
13750,1326,766,0
13766,1326,766,0
13782,1326,766,0
13797,1326,766,0
13813,1326,766,0
13829,1326,766,0
13844,1326,766,0
13860,1326,766,0
13875,1326,766,0
13891,1326,766,0
13907,1326,766,0
13922,1326,766,0
13938,1326,766,0
13954,1326,766,0
13969,1326,766,0
13985,1326,766,0
14000,1326,766,0
14016,1326,766,0
14032,1326,766,0
14047,1326,766,0
14063,1326,766,0
14079,1326,766,0
14094,1326,766,0
14110,1326,766,0
14125,1326,766,0
14141,1326,766,0
14157,1326,766,0
14172,1326,766,0
14188,1326,766,0
14204,1326,766,0
14219,1326,766,0
14235,1326,766,0
14250,1326,766,0
14266,1326,766,0
14282,1326,766,0
14297,1326,766,0
14313,1326,766,0
14329,1326,766,0
14344,1326,766,0
14360,1326,766,0
14375,1326,766,0
14391,1326,766,0
14407,1326,766,0
14422,1326,766,0
14438,1326,766,0
14454,1326,766,0
14469,1326,766,0
14485,1326,766,0
14500,1326,766,0
14516,1326,766,0
14532,1326,766,0
14547,1326,766,0
14563,1326,766,0
14579,1326,766,0
14594,1326,766,0
14610,1326,766,0
14625,1326,766,0
14641,1326,766,0
14657,1326,766,0
14672,1326,766,0
14688,1326,766,0
14704,1326,766,0
